:ID,synsetId,note,:LABEL
ex_17537,eng-10-01083769-v,"The Nazis swallowed the Baltic countries",Example
ex_17538,eng-10-08102282-n,"he gets his brains from his father's side",Example
ex_17539,eng-10-00999671-a,"shot an unfledged arrow",Example
ex_17540,eng-10-04610879-n,"it was a small house with almost no yard",Example
ex_17541,eng-10-08077711-n,"a hook-and-ladder company",Example
ex_17542,eng-10-06743506-n,"they were trying to find a peaceful solution",Example
ex_17543,eng-10-06743506-n,"the answers were in the back of the book",Example
ex_17544,eng-10-06743506-n,"he computed the result to four decimal places",Example
ex_17545,eng-10-00746451-a,"a baffling problem",Example
ex_17546,eng-10-00746451-a,"I faced the knotty problem of what to have for breakfast",Example
ex_17547,eng-10-00746451-a,"a problematic situation at home",Example
ex_17548,eng-10-01093085-n,"he earns his living from the interchange of currency",Example
ex_17549,eng-10-01582821-a,"gross income",Example
ex_17550,eng-10-02390949-v,"The prince was crowned in Westminster Abbey",Example
ex_17551,eng-10-00287848-v,"The setting sun complexioned the hills",Example
ex_17552,eng-10-02329578-v,"stock a farm",Example
ex_17553,eng-10-02429066-a,"with hair combed to the side",Example
ex_17554,eng-10-00125841-v,"The weather turned nasty",Example
ex_17555,eng-10-00125841-v,"She grew angry",Example
ex_17556,eng-10-02440292-a,"the crowning star on a Christmas tree",Example
ex_17557,eng-10-02440292-a,"her hair was her crowning glory",Example
ex_17558,eng-10-00360501-v,"The child drowned in the lake",Example
ex_17559,eng-10-01319061-a,"a raw wound",Example
ex_17560,eng-10-02727706-a,"clever fictional devices",Example
ex_17561,eng-10-02727706-a,"a fictional treatment of the train robbery",Example
ex_17562,eng-10-00586105-n,"he applied for an appointment in the treasury",Example
ex_17563,eng-10-01748318-a,"an imperceptible drop in temperature",Example
ex_17564,eng-10-01748318-a,"an imperceptible nod",Example
ex_17565,eng-10-01748318-a,"color is unperceivable to the touch",Example
ex_17566,eng-10-00097621-v,"This food revitalized the patient",Example
ex_17567,eng-10-07196075-n,"my interviews with teenagers revealed a weakening of religious bonds",Example
ex_17568,eng-10-07201804-n,"too often the narrative was interrupted by long word pictures",Example
ex_17569,eng-10-07201804-n,"the author gives a depressing picture of life in Poland",Example
ex_17570,eng-10-07201804-n,"the pamphlet contained brief characterizations of famous Vermonters",Example
ex_17571,eng-10-08644722-n,"his poetry celebrated the slower pace of life in the country",Example
ex_17572,eng-10-01960076-a,"a standard size",Example
ex_17573,eng-10-01960076-a,"a stock item",Example
ex_17574,eng-10-00231103-a,"was proud of his improved grades",Example
ex_17575,eng-10-00231103-a,"an improved viewfinder",Example
ex_17576,eng-10-07436661-n,"they tried to stop the escape of gas from the damaged pipe",Example
ex_17577,eng-10-07436661-n,"he had to clean up the leak",Example
ex_17578,eng-10-00669243-v,"She bore up under the enormous strain",Example
ex_17579,eng-10-02593912-v,"I happen to have just what you need!",Example
ex_17580,eng-10-01375174-a,"a known quantity",Example
ex_17581,eng-10-01375174-a,"the limits of the known world",Example
ex_17582,eng-10-01375174-a,"a musician known throughout the world",Example
ex_17583,eng-10-01375174-a,"a known criminal",Example
ex_17584,eng-10-04687333-n,"his smile was part of his appeal to her",Example
ex_17585,eng-10-01911339-v,"circle the globe",Example
ex_17586,eng-10-05633860-n,"a man of resource",Example
ex_17587,eng-10-10448157-n,"he is the president's point man on economic issues",Example
ex_17588,eng-10-01369078-a,"lush fruits",Example
ex_17589,eng-10-01369078-a,"succulent roast beef",Example
ex_17590,eng-10-01369078-a,"succulent plants with thick fleshy leaves",Example
ex_17591,eng-10-02598863-v,"she moves in certain circles only",Example
ex_17592,eng-10-00604978-a,"an opportune time to receive guests",Example
ex_17593,eng-10-01326093-v,"The animals were sacrificed after the experiment",Example
ex_17594,eng-10-01326093-v,"The general had to sacrifice several soldiers to save the regiment",Example
ex_17595,eng-10-01859571-a,"this arrangement must be kept confidential",Example
ex_17596,eng-10-01859571-a,"their secret communications",Example
ex_17597,eng-10-02111684-a,"a joint session of Congress",Example
ex_17598,eng-10-02111684-a,"joint owners",Example
ex_17599,eng-10-00178972-n,"`pis aller' is French for `worst going'",Example
ex_17600,eng-10-01565252-a,"the car remained stationary with the engine running",Example
ex_17601,eng-10-05677340-n,"he has a feel for animalsor it's easy when you get the feel of it",Example
ex_17602,eng-10-05871618-n,"economic logic requires it",Example
ex_17603,eng-10-05871618-n,"by the logic of war",Example
ex_17604,eng-10-02398681-v,"He was baronetized for his loyalty to the country",Example
ex_17605,eng-10-00910203-n,"she watched the recording from a sound-proof booth",Example
ex_17606,eng-10-01969991-v,"her pawn queened",Example
ex_17607,eng-10-06633363-n,"he wrote a letter of apology to the hostess",Example
ex_17608,eng-10-00875246-n,"many factors are involved in any estimate of human life",Example
ex_17609,eng-10-00875246-n,"in my estimation the boy is innocent",Example
ex_17610,eng-10-00408085-v,"rig a ship",Example
ex_17611,eng-10-00422764-v,"the new moon peeped through the tree tops",Example
ex_17612,eng-10-04913839-n,"in deference to your wishes",Example
ex_17613,eng-10-04913839-n,"out of respect for his privacy",Example
ex_17614,eng-10-02495592-v,"The defendant was bound over for trial",Example
ex_17615,eng-10-07342495-n,"a cycle of reprisal and retaliation",Example
ex_17616,eng-10-01817155-a,"the tourist's desire to visit less-traveled countries",Example
ex_17617,eng-10-07182614-n,"the incident triggered a political firestorm",Example
ex_17618,eng-10-00010435-v,"You should act like an adult",Example
ex_17619,eng-10-00010435-v,"Don't behave like a fool",Example
ex_17620,eng-10-00010435-v,"What makes her do this way?",Example
ex_17621,eng-10-00010435-v,"The dog acts ferocious, but he is really afraid of people",Example
ex_17622,eng-10-02201268-v,"When she got married, she got dowered",Example
ex_17623,eng-10-00549236-a,"long-winded (or windy) speakers",Example
ex_17624,eng-10-00549236-a,"verbose and ineffective instructional methods",Example
ex_17625,eng-10-00549236-a,"newspapers of the day printed long wordy editorials",Example
ex_17626,eng-10-00549236-a,"proceedings were delayed by wordy disputes",Example
ex_17627,eng-10-10745181-n,"will you be my valentine?",Example
ex_17628,eng-10-01048976-a,"a heaven-sent rain saved the crops",Example
ex_17629,eng-10-01048976-a,"a providential recovery",Example
ex_17630,eng-10-00048374-n,"they awaited her arrival",Example
ex_17631,eng-10-02766925-v,"The smallest pond at night mirrors the firmament above",Example
ex_17632,eng-10-00971015-v,"He called me a bastard",Example
ex_17633,eng-10-00971015-v,"She called her children lazy and ungrateful",Example
ex_17634,eng-10-01569017-v,"smother fires",Example
ex_17635,eng-10-08626080-n,"he walked to the front of the stage",Example
ex_17636,eng-10-02309004-a,"a relaxant drug",Example
ex_17637,eng-10-00839225-a,"an effective reprimand",Example
ex_17638,eng-10-00839225-a,"a lotion that is effective in cases of prickly heat",Example
ex_17639,eng-10-00941375-a,"hard-core pornography",Example
ex_17640,eng-10-03121040-n,"the king will visit the duke's court",Example
ex_17641,eng-10-01814074-v,"the conversation lightened me up a bit",Example
ex_17642,eng-10-10572185-n,"the first Secretary of Housing and Urban Development was Robert C. Weaver who was appointed by Johnson",Example
ex_17643,eng-10-00233756-a,"duplex system",Example
ex_17644,eng-10-00233756-a,"duplex telephony",Example
ex_17645,eng-10-05199869-n,"concern about the safety and efficacy of the vaccine",Example
ex_17646,eng-10-00842550-a,"an impellent power",Example
ex_17647,eng-10-00842550-a,"an impellent cause",Example
ex_17648,eng-10-04719376-n,"the materials at the command of the potters grew",Example
ex_17649,eng-10-02011445-a,"dead sounds characteristic of some compact discs",Example
ex_17650,eng-10-02011445-a,"the dead wall surfaces of a recording studio",Example
ex_17651,eng-10-01437963-a,"a long life",Example
ex_17652,eng-10-01437963-a,"a long boring speech",Example
ex_17653,eng-10-01437963-a,"a long time",Example
ex_17654,eng-10-01437963-a,"a long friendship",Example
ex_17655,eng-10-01437963-a,"a long game",Example
ex_17656,eng-10-01437963-a,"long ago",Example
ex_17657,eng-10-01437963-a,"an hour long",Example
ex_17658,eng-10-01720642-a,"wind and sea may displace the ship's center of gravity along three orthogonal axes",Example
ex_17659,eng-10-01720642-a,"a rectangular Cartesian coordinate system",Example
ex_17660,eng-10-02634808-v,"What does this move entail?",Example
ex_17661,eng-10-01993668-v,"The driver jammed the brake pedal to the floor",Example
ex_17662,eng-10-00753378-a,"unstatesmanlike procedure",Example
ex_17663,eng-10-07497473-n,"I've always had a liking for reading",Example
ex_17664,eng-10-07497473-n,"she developed a liking for gin",Example
ex_17665,eng-10-02113850-v,"be careful not to solarize the photographic film",Example
ex_17666,eng-10-00275409-r,"stow the luggage aft",Example
ex_17667,eng-10-00275409-r,"ships with square sails sail fairly efficiently with the wind abaft",Example
ex_17668,eng-10-00275409-r,"the captain looked astern to see what the fuss was about",Example
ex_17669,eng-10-00902932-v,"wish you a nice evening",Example
ex_17670,eng-10-00902932-v,"bid farewell",Example
ex_17671,eng-10-00706974-a,"an overdelicate digestive system",Example
ex_17672,eng-10-10160012-n,"the harassers were not members of the regular army",Example
ex_17673,eng-10-00425588-a,"noisy foul-mouthed women all shouting at once",Example
ex_17674,eng-10-01269073-a,"a world full of hungry people",Example
ex_17675,eng-10-00900499-v,"hail a cab",Example
ex_17676,eng-10-01535742-v,"Wash out your dirty shirt in the sink",Example
ex_17677,eng-10-00753504-a,"criticized the candidate for not looking presidential",Example
ex_17678,eng-10-00810226-v,"beg the question",Example
ex_17679,eng-10-00810226-v,"beg the point in the discussion",Example
ex_17680,eng-10-10022111-n,"the Doctors of the Church greatly influenced Christian thought down to the late Middle Ages",Example
ex_17681,eng-10-02257731-a,"a clubbish set",Example
ex_17682,eng-10-02257731-a,"we got rather clubby",Example
ex_17683,eng-10-02114613-a,"a purulent wound",Example
ex_17684,eng-10-00406867-a,"a colorful period of history",Example
ex_17685,eng-10-00406867-a,"a colorful character",Example
ex_17686,eng-10-00406867-a,"colorful language",Example
ex_17687,eng-10-01933520-a,"we saw the actual wedding on television",Example
ex_17688,eng-10-01933520-a,"filmed the actual beating",Example
ex_17689,eng-10-01925372-a,"rational behavior",Example
ex_17690,eng-10-01925372-a,"a process of rational inference",Example
ex_17691,eng-10-01925372-a,"rational thought",Example
ex_17692,eng-10-13773539-n,"a spark of interest",Example
ex_17693,eng-10-13773539-n,"a spark of decency",Example
ex_17694,eng-10-00868979-v,"Aaron Burr called out Alexander Hamilton",Example
ex_17695,eng-10-01158596-a,"alcoholic drinks",Example
ex_17696,eng-10-07502980-n,"he was held in contempt",Example
ex_17697,eng-10-07502980-n,"the despite in which outsiders were held is legendary",Example
ex_17698,eng-10-00921738-v,"This sign marks the border",Example
ex_17699,eng-10-02078153-a,"the amoral, jaded, bored upper classes",Example
ex_17700,eng-10-03093792-n,"they forget to solder the contacts",Example
ex_17701,eng-10-00009978-a,"over-fed women and their gluttonous husbands",Example
ex_17702,eng-10-00009978-a,"a gluttonous debauch",Example
ex_17703,eng-10-00009978-a,"a gluttonous appetite for food and praise and pleasure",Example
ex_17704,eng-10-01457954-v,"Water permeates sand easily",Example
ex_17705,eng-10-01670172-v,"the building was flagged for the holiday",Example
ex_17706,eng-10-00419137-v,"The noose loosened",Example
ex_17707,eng-10-00419137-v,"the rope relaxed",Example
ex_17708,eng-10-02043851-v,"utter counterfeit currency",Example
ex_17709,eng-10-02005756-a,"a retentive mind",Example
ex_17710,eng-10-02005756-a,"tenacious memory",Example
ex_17711,eng-10-01003536-a,"certain to make history before he's done",Example
ex_17712,eng-10-01003536-a,"it's a done deed",Example
ex_17713,eng-10-01003536-a,"after the treatment, the patient is through except for follow-up",Example
ex_17714,eng-10-01003536-a,"almost through with his studies",Example
ex_17715,eng-10-01195675-v,"degust this wonderful soup",Example
ex_17716,eng-10-08199025-n,"their military is the largest in the region",Example
ex_17717,eng-10-08199025-n,"the military machine is the same one we faced in 1991 but now it is weaker",Example
ex_17718,eng-10-01991961-a,"pursued his own path...undeterred by lack of popular appreciation and understanding- Osbert Sitwell",Example
ex_17719,eng-10-00803432-a,"a cutting wind",Example
ex_17720,eng-10-00803432-a,"keen winds",Example
ex_17721,eng-10-00803432-a,"knifelike cold",Example
ex_17722,eng-10-00803432-a,"piercing knifelike pains",Example
ex_17723,eng-10-00803432-a,"piercing cold",Example
ex_17724,eng-10-00803432-a,"piercing criticism",Example
ex_17725,eng-10-00803432-a,"a stabbing pain",Example
ex_17726,eng-10-00803432-a,"lancinating pain",Example
ex_17727,eng-10-01007947-a,"the dateless rise and fall of the tides",Example
