:ID,lexicalId,writtenForm,partOfSpeech,:LABEL
w197922,w197922,"兜揽",v,Lemma
w199900,w199900,"临时做",v,Lemma
w240060,w240060,"黑暗",a,Lemma
w238006,w238006,"叠加+的",a,Lemma
w235414,w235414,"眼病",n,Lemma
w239656,w239656,"扣子",n,Lemma
w211571,w211571,"可靠性",n,Lemma
w188885,w188885,"胫甲",n,Lemma
w192191,w192191,"典押",n,Lemma
w219074,w219074,"泰勒",a,Lemma
w224449,w224449,"绝经期+的",a,Lemma
w259007,w259007,"土",n,Lemma
w225755,w225755,"脑膜脑炎",n,Lemma
w230779,w230779,"趾肉",n,Lemma
w218988,w218988,"奈奎斯特率",n,Lemma
w224096,w224096,"鳕科",n,Lemma
w192580,w192580,"站",v,Lemma
w253059,w253059,"美味羊肚菌",n,Lemma
w232237,w232237,"偏爱+的",a,Lemma
w252741,w252741,"发生故障",a,Lemma
w223052,w223052,"不忠",v,Lemma
w213164,w213164,"火焰恐怖",n,Lemma
w236958,w236958,"再生产成本",n,Lemma
w200519,w200519,"久经世故+的",a,Lemma
w240050,w240050,"已签字",a,Lemma
w212597,w212597,"卫生条件",n,Lemma
w189064,w189064,"猕猴桃",n,Lemma
w239153,w239153,"有共同特征",v,Lemma
w205112,w205112,"星形物",n,Lemma
w241038,w241038,"瘫痪症",n,Lemma
w253237,w253237,"圈形大号",n,Lemma
w261515,w261515,"黎巴嫩",a,Lemma
w202237,w202237,"等距",n,Lemma
w263596,w263596,"手把",n,Lemma
w213356,w213356,"促肾上腺皮质激素+的",a,Lemma
w208448,w208448,"表现无情+的",a,Lemma
w206737,w206737,"拉伸",n,Lemma
w216944,w216944,"揶揄",v,Lemma
w263952,w263952,"外力变质",n,Lemma
w208354,w208354,"肩胛+的",a,Lemma
w238189,w238189,"滑翔",v,Lemma
w259266,w259266,"变酸+的",a,Lemma
w207984,w207984,"柑桔褐腐疫霉",n,Lemma
w224543,w224543,"鲐鱼",n,Lemma
w253859,w253859,"以贱仆身分+地",r,Lemma
w197455,w197455,"马拉的街车",n,Lemma
w252316,w252316,"哈腰",v,Lemma
w230804,w230804,"顽强不屈的",a,Lemma
w192854,w192854,"剪短",a,Lemma
w217129,w217129,"蛞蝓般",a,Lemma
w224029,w224029,"不发光",a,Lemma
w234436,w234436,"疏忽",a,Lemma
w207383,w207383,"擅自尝试",v,Lemma
w226765,w226765,"精制",v,Lemma
w187835,w187835,"牙周病学+的",a,Lemma
w232903,w232903,"旋木",n,Lemma
w195907,w195907,"同配生殖",n,Lemma
w228199,w228199,"苏菲派信徒+的",a,Lemma
w206324,w206324,"地珠",n,Lemma
w211116,w211116,"必然+的",a,Lemma
w233552,w233552,"质优价高+的",a,Lemma
w206545,w206545,"比例恰当",a,Lemma
w188980,w188980,"冰岛人",a,Lemma
w264363,w264363,"实证主义",a,Lemma
w232718,w232718,"喷墨",a,Lemma
w197183,w197183,"冰期",n,Lemma
w207805,w207805,"从根本上说",r,Lemma
w192911,w192911,"布满粉状物+的",a,Lemma
w196513,w196513,"有机进程",n,Lemma
w260416,w260416,"不可思议+的",a,Lemma
w215448,w215448,"玩儿",v,Lemma
w237281,w237281,"刺蝶鱼属",n,Lemma
w242916,w242916,"柱",n,Lemma
w190030,w190030,"辐射敏感",a,Lemma
w216627,w216627,"胎体",n,Lemma
w248912,w248912,"分裂",a,Lemma
w261741,w261741,"易流泪+地",r,Lemma
w211376,w211376,"诧异+地",r,Lemma
w238378,w238378,"警觉+的",a,Lemma
w220181,w220181,"水下作业员",n,Lemma
w205510,w205510,"姜色",a,Lemma
w220269,w220269,"棘小囊鼠属",n,Lemma
w261604,w261604,"满足需要",a,Lemma
w246047,w246047,"可转移",a,Lemma
w217371,w217371,"古雅",r,Lemma
w255021,w255021,"凶兆地",r,Lemma
w196153,w196153,"即将到来的",a,Lemma
w243129,w243129,"睑",n,Lemma
w223958,w223958,"凯尔特人+的",a,Lemma
w224130,w224130,"骨髓纤维化",n,Lemma
w257129,w257129,"货物",n,Lemma
w189636,w189636,"两鳃目",n,Lemma
w206384,w206384,"冠瘿",n,Lemma
w229722,w229722,"不经济",a,Lemma
w254307,w254307,"使自由主义化",v,Lemma
w229312,w229312,"贝壳",n,Lemma
w240015,w240015,"维管组织",n,Lemma
w254587,w254587,"羽状半裂+的",a,Lemma
w244719,w244719,"深蓝色",a,Lemma
w206011,w206011,"幻影+的",a,Lemma
w209998,w209998,"顽固+的",a,Lemma
w212500,w212500,"钢丝绒",n,Lemma
w228699,w228699,"烟草粉螟",n,Lemma
w259528,w259528,"表示出",v,Lemma
w263971,w263971,"经营牧场",v,Lemma
w199789,w199789,"危急",a,Lemma
w248528,w248528,"意大利语+的",a,Lemma
w225427,w225427,"氢氧化钾",n,Lemma
w201062,w201062,"洋地黄毒苷",n,Lemma
w189297,w189297,"批准",a,Lemma
w227871,w227871,"显着显眼",n,Lemma
w214437,w214437,"愚蠢多嘴",a,Lemma
w260930,w260930,"森林古猿",n,Lemma
w193253,w193253,"身体",a,Lemma
w247198,w247198,"可比地",r,Lemma
w259184,w259184,"亚洲鳄",n,Lemma
w228493,w228493,"世界强国",n,Lemma
w189609,w189609,"一般+地",r,Lemma
w198797,w198797,"糖原",a,Lemma
w211696,w211696,"逆对数",n,Lemma
w200379,w200379,"叶腋",a,Lemma
w246422,w246422,"全球+的",a,Lemma
w200272,w200272,"妨碍",v,Lemma
w195350,w195350,"带眼罩+的",a,Lemma
w244274,w244274,"交流",a,Lemma
w249440,w249440,"多事+的",a,Lemma
w223645,w223645,"香龙豆",n,Lemma
w198317,w198317,"驱车到达",v,Lemma
w228260,w228260,"牌照税",n,Lemma
w208077,w208077,"迈步",v,Lemma
w216203,w216203,"相对数量",n,Lemma
w223884,w223884,"回想",v,Lemma
w232256,w232256,"欺凌",v,Lemma
w251257,w251257,"血纤蛋白",n,Lemma
w246563,w246563,"王朝",a,Lemma
w246790,w246790,"苏格兰",a,Lemma
w227566,w227566,"矶鹞之类",n,Lemma
w201101,w201101,"放线菌科",n,Lemma
w220845,w220845,"萃取",n,Lemma
w206301,w206301,"比德迈厄式",a,Lemma
w233675,w233675,"卡马夏属",n,Lemma
w258773,w258773,"未加调味+的",a,Lemma
w230328,w230328,"闭合",n,Lemma
w248753,w248753,"交还",v,Lemma
w262096,w262096,"救生带",n,Lemma
w221481,w221481,"积极",a,Lemma
w264092,w264092,"轻佻",r,Lemma
w209479,w209479,"政治拨款",n,Lemma
w212946,w212946,"消灭",n,Lemma
w253837,w253837,"休庭",v,Lemma
w217994,w217994,"毁馏",n,Lemma
w251356,w251356,"锁好",v,Lemma
w254506,w254506,"前装式",a,Lemma
w238088,w238088,"人上亚科",n,Lemma
w220148,w220148,"大花凤眼蓝",n,Lemma
w195731,w195731,"堆积起",v,Lemma
w229881,w229881,"国社党+的",a,Lemma
w252692,w252692,"桡骨",a,Lemma
w245972,w245972,"南极半岛",n,Lemma
w208426,w208426,"金玉良言+的",a,Lemma
w246333,w246333,"弟弟",n,Lemma
w263935,w263935,"葫芦树属",n,Lemma
w195944,w195944,"直陈+的",a,Lemma
w229327,w229327,"赛跑",n,Lemma
w221266,w221266,"最大极限",a,Lemma
w199705,w199705,"游艺",n,Lemma
w262862,w262862,"不能治疗+的",a,Lemma
w188164,w188164,"秧鸡科",n,Lemma
w197966,w197966,"乙醯化",v,Lemma
w192724,w192724,"美国内战",n,Lemma
w247302,w247302,"组装部件",n,Lemma
w247450,w247450,"床架",n,Lemma
w261637,w261637,"铜鼓",n,Lemma
w245392,w245392,"计划不周+的",a,Lemma
w197012,w197012,"装有窃听器+的",a,Lemma
w247235,w247235,"投资",n,Lemma
w189229,w189229,"具结",n,Lemma
w201573,w201573,"折曲",v,Lemma
w232361,w232361,"文字",n,Lemma
w255428,w255428,"澳洲大蠊",n,Lemma
w259750,w259750,"颤抖",a,Lemma
w214941,w214941,"可约分数",n,Lemma
w188992,w188992,"唤醒",a,Lemma
w189281,w189281,"普通股",n,Lemma
w202385,w202385,"叉状分枝",a,Lemma
w253292,w253292,"表链",n,Lemma
w248315,w248315,"两极性",a,Lemma
w256495,w256495,"异常的",a,Lemma
w232689,w232689,"长柄卵果蕨",n,Lemma
w219236,w219236,"机舱",n,Lemma
w233030,w233030,"印第安语",n,Lemma
w202620,w202620,"销路好+的",a,Lemma
w242193,w242193,"虎头蛇尾+的",a,Lemma
w261192,w261192,"一般",a,Lemma
w188513,w188513,"獾亚科",n,Lemma
w241916,w241916,"铁兰属",n,Lemma
w198271,w198271,"四月",n,Lemma
w259360,w259360,"说得过去+的",a,Lemma
w220519,w220519,"冰",n,Lemma
w229505,w229505,"手工+的",a,Lemma
w249151,w249151,"和好",n,Lemma
w193722,w193722,"副羽",a,Lemma
w212973,w212973,"阿尔巴尼亚",n,Lemma
w237790,w237790,"实况转播",a,Lemma
w256408,w256408,"扳机",n,Lemma
w190287,w190287,"鉴定行为",n,Lemma
w231860,w231860,"目睹",v,Lemma
w206693,w206693,"卷起",v,Lemma
w218873,w218873,"向外生长",v,Lemma
w240203,w240203,"立",v,Lemma
w219888,w219888,"无利益+地",r,Lemma
w224194,w224194,"大海牛",n,Lemma
w262137,w262137,"排草属",n,Lemma
w263876,w263876,"恶性+地",r,Lemma
w236757,w236757,"上瘾物",n,Lemma
w237529,w237529,"龋齿",n,Lemma
w188067,w188067,"爱琴海诸文明",n,Lemma
w217402,w217402,"献身",a,Lemma
w217426,w217426,"不诚实+地",r,Lemma
w253039,w253039,"太阳历",n,Lemma
w206222,w206222,"金色+的",a,Lemma
w227591,w227591,"层化",n,Lemma
w263224,w263224,"买方垄断",n,Lemma
w193975,w193975,"不可分解+的",a,Lemma
w205672,w205672,"聚集",a,Lemma
w237913,w237913,"抵消金",n,Lemma
w195660,w195660,"葡萄球菌+的",a,Lemma
w224083,w224083,"轻轻浮起",v,Lemma
w236262,w236262,"瓶子",n,Lemma
w196692,w196692,"蔓足",n,Lemma
w206440,w206440,"空闲+的",a,Lemma
w224931,w224931,"移转",v,Lemma
w230333,w230333,"扫掠",v,Lemma
w264582,w264582,"破格文体",n,Lemma
w199857,w199857,"无线电话",a,Lemma
w194234,w194234,"隐藏",a,Lemma
w198917,w198917,"抹香鲸",n,Lemma
w207924,w207924,"门氏喜林草",n,Lemma
w243252,w243252,"暂记账户",n,Lemma
w240911,w240911,"装饰",a,Lemma
w229752,w229752,"闭",v,Lemma
w214425,w214425,"急速进行",v,Lemma
w237166,w237166,"地方自治",n,Lemma
w240188,w240188,"桥礅",n,Lemma
w258568,w258568,"筛绢",n,Lemma
w200899,w200899,"上载",v,Lemma
w248388,w248388,"第十五+的",a,Lemma
w232261,w232261,"美容店",n,Lemma
w234833,w234833,"戏装",n,Lemma
w197120,w197120,"重要",v,Lemma
w251809,w251809,"谄媚+地",r,Lemma
w259679,w259679,"运货船",n,Lemma
w236829,w236829,"迷惑",n,Lemma
w236146,w236146,"伴随+的",a,Lemma
w190603,w190603,"仪器",n,Lemma
w189659,w189659,"反斥+的",a,Lemma
w249098,w249098,"贪婪",r,Lemma
w190940,w190940,"尖头+的",a,Lemma
w232111,w232111,"簇生+的",a,Lemma
w197132,w197132,"户外运动",n,Lemma
w201265,w201265,"C形夹",n,Lemma
w208228,w208228,"课本",a,Lemma
w225082,w225082,"小瘤",a,Lemma
w237250,w237250,"各向异性",a,Lemma
w197975,w197975,"泡泡草",n,Lemma
w257830,w257830,"可预言",a,Lemma
w232896,w232896,"过于大胆+的",a,Lemma
w190683,w190683,"慢慢",r,Lemma
w205710,w205710,"按年代序",a,Lemma
w248587,w248587,"二级",a,Lemma
w249074,w249074,"哭泣",v,Lemma
w221170,w221170,"初现",v,Lemma
w203694,w203694,"含骨+的",a,Lemma
w245126,w245126,"苯并二嗪",n,Lemma
w256649,w256649,"中生性+的",a,Lemma
w211210,w211210,"动脉瘤",a,Lemma
w199861,w199861,"钩竿",n,Lemma
w245743,w245743,"动脉粥样硬化+的",a,Lemma
w206630,w206630,"粗略",a,Lemma
w228959,w228959,"获得",v,Lemma
w233939,w233939,"各部门间+的",a,Lemma
w243878,w243878,"苹果实蝇",n,Lemma
w217834,w217834,"捕蝇草属",n,Lemma
w250754,w250754,"保持某种状态",v,Lemma
w254049,w254049,"柳寄生",n,Lemma
w199826,w199826,"可预言+的",a,Lemma
w198549,w198549,"永恒",n,Lemma
w217912,w217912,"白谢宁",n,Lemma
w217712,w217712,"山金车",n,Lemma
w206090,w206090,"欣快剂",n,Lemma
w211608,w211608,"准稳",a,Lemma
w260961,w260961,"窃虫",n,Lemma
w247942,w247942,"本体论+的",a,Lemma
w256283,w256283,"堤岸",n,Lemma
w260714,w260714,"粗砂石",n,Lemma
w245290,w245290,"植物",a,Lemma
w200875,w200875,"船首系索",n,Lemma
w235014,w235014,"番荔枝属",n,Lemma
w248579,w248579,"绯红色+的",a,Lemma
w233113,w233113,"退行发育术+的",a,Lemma
w215349,w215349,"瓯柑",n,Lemma
w239366,w239366,"丝网+的",a,Lemma
w241019,w241019,"守夜",n,Lemma
w242659,w242659,"类似",v,Lemma
w214815,w214815,"产权",n,Lemma
w247550,w247550,"知识渊博+的",a,Lemma
w264592,w264592,"堵嘴钱",n,Lemma
w190805,w190805,"向后弯曲",a,Lemma
w222573,w222573,"妄想狂",n,Lemma
w205984,w205984,"两倍",n,Lemma
w206268,w206268,"行得通",r,Lemma
w206293,w206293,"较少+的",a,Lemma
w255064,w255064,"不成调",a,Lemma
w189267,w189267,"困入",v,Lemma
w190550,w190550,"嫌钙",a,Lemma
w234712,w234712,"访客",n,Lemma
w194059,w194059,"皮包",n,Lemma
w198386,w198386,"苜蓿芽",n,Lemma
w194412,w194412,"使陶醉",a,Lemma
w200411,w200411,"未定+的",a,Lemma
w244192,w244192,"干草架",n,Lemma
w189581,w189581,"有空泡",a,Lemma
w215909,w215909,"口蘑属",n,Lemma
w210977,w210977,"缺碳酸血+的",a,Lemma
w233515,w233515,"暴怒",n,Lemma
w227722,w227722,"亚洲人",n,Lemma
w209113,w209113,"五百周年纪念+的",a,Lemma
w215175,w215175,"可乐宁",n,Lemma
w196800,w196800,"红玉髓",n,Lemma
w209314,w209314,"卷缩",v,Lemma
w253595,w253595,"固执+的",a,Lemma
w224230,w224230,"黄粘盖牛肝",n,Lemma
w257896,w257896,"使由肉体脱离",v,Lemma
w246309,w246309,"揭发",v,Lemma
w199631,w199631,"链球菌所导致",a,Lemma
w190065,w190065,"明白",a,Lemma
w261005,w261005,"小雪茄烟",n,Lemma
w191911,w191911,"溶骨作用",n,Lemma
w250474,w250474,"改调料",v,Lemma
w192921,w192921,"爬行动物",a,Lemma
w225668,w225668,"达到最高水平",v,Lemma
w250788,w250788,"亏欠",v,Lemma
w189077,w189077,"黑玉色+的",a,Lemma
w257817,w257817,"生成细胞溶素+的",a,Lemma
w214119,w214119,"指令执行时间",n,Lemma
w239855,w239855,"就对个人而言",r,Lemma
w227436,w227436,"挂名差事",n,Lemma
w238125,w238125,"总督职位+的",a,Lemma
w207941,w207941,"印度黑羚",n,Lemma
w217002,w217002,"牙科医生",n,Lemma
w211987,w211987,"不吸引人",a,Lemma
w262611,w262611,"安提瓜岛人",n,Lemma
w196867,w196867,"十六",a,Lemma
w216257,w216257,"花栗鼠属",n,Lemma
w202902,w202902,"被神圣化+的",a,Lemma
w240659,w240659,"出血+的",a,Lemma
w214309,w214309,"不精彩+的",a,Lemma
w222303,w222303,"注意广度",n,Lemma
w258327,w258327,"神经炎",n,Lemma
w231361,w231361,"铁路道口",n,Lemma
w247309,w247309,"食欲缺乏+的",a,Lemma
w206015,w206015,"细胞增大",n,Lemma
w230990,w230990,"给人某种感觉",v,Lemma
w204555,w204555,"有螺纹+的",a,Lemma
w242366,w242366,"远隔+的",a,Lemma
w231660,w231660,"闭合+的",a,Lemma
w199624,w199624,"铁饼状+的",a,Lemma
w213984,w213984,"枯槁+的",a,Lemma
w218690,w218690,"解构主义+的",a,Lemma
w234778,w234778,"裙饰",n,Lemma
w199506,w199506,"产生孢子+的",a,Lemma
w210305,w210305,"无需用脑的事",n,Lemma
w190891,w190891,"吉卜林文体",a,Lemma
w216657,w216657,"秋季",n,Lemma
w228112,w228112,"规范",a,Lemma
w257408,w257408,"硼酸",n,Lemma
w211246,w211246,"台钳",n,Lemma
w192162,w192162,"审理",v,Lemma
w192678,w192678,"拉伸+的",a,Lemma
w251985,w251985,"生物",n,Lemma
w240470,w240470,"异常清晰+的",a,Lemma
w208484,w208484,"连生",v,Lemma
w197039,w197039,"羟嗪",n,Lemma
w201313,w201313,"势不两立",a,Lemma
w238913,w238913,"钩针",n,Lemma
w226485,w226485,"磨砂",a,Lemma
w192237,w192237,"蓍草属",n,Lemma
w257857,w257857,"前面提到+的",a,Lemma
w220861,w220861,"载重比",n,Lemma
w245603,w245603,"供资金给",v,Lemma
w188700,w188700,"保管",n,Lemma
w190391,w190391,"远远超过",v,Lemma
w223759,w223759,"使飘浮空中",v,Lemma
w204867,w204867,"无关+的",a,Lemma
w233429,w233429,"高山生长的秋麒麟草属植物",n,Lemma
w195283,w195283,"协力",a,Lemma
w207914,w207914,"消去",n,Lemma
w234261,w234261,"石豇豆",n,Lemma
w200912,w200912,"自动减颤器",n,Lemma
w203906,w203906,"皮质醇",n,Lemma
w260940,w260940,"多年生香豌豆",n,Lemma
w188212,w188212,"机关",n,Lemma
w225065,w225065,"旧制度",n,Lemma
w232974,w232974,"深信不疑+的",a,Lemma
w192709,w192709,"滑稽+的",a,Lemma
w224945,w224945,"多变+的",a,Lemma
w236398,w236398,"古希腊文",n,Lemma
w208201,w208201,"像公牛+的",a,Lemma
w212003,w212003,"酪氨酸尿",n,Lemma
w250203,w250203,"有关世界末日+的",a,Lemma
w222235,w222235,"没有节奏",a,Lemma
w253732,w253732,"欧洲",n,Lemma
w190960,w190960,"地位较低",a,Lemma
w238484,w238484,"某种语气+的",a,Lemma
w244122,w244122,"色谱法",n,Lemma
w207549,w207549,"连结",n,Lemma
w200790,w200790,"同种凝集原",n,Lemma
w228643,w228643,"椭圆体+的",a,Lemma
w248186,w248186,"羽毛",n,Lemma
w253807,w253807,"九十八",a,Lemma
w228466,w228466,"突尼斯人+的",a,Lemma
w246257,w246257,"胎痣",n,Lemma
w258174,w258174,"未调节",a,Lemma
w202440,w202440,"可互换",a,Lemma
w222939,w222939,"瓷器",n,Lemma
w210877,w210877,"密码子",n,Lemma
w233062,w233062,"凶恶",n,Lemma
w188314,w188314,"令人讨厌",a,Lemma
w197681,w197681,"中伤",n,Lemma
w190239,w190239,"使调整相位",v,Lemma
w233068,w233068,"腺状",a,Lemma
w244166,w244166,"亲自签名+的",a,Lemma
w216431,w216431,"端点",n,Lemma
w196905,w196905,"大戟属",n,Lemma
w225889,w225889,"空虚",n,Lemma
w234986,w234986,"泡沫",n,Lemma
w231299,w231299,"起皱",v,Lemma
w257033,w257033,"开罐器",n,Lemma
w211624,w211624,"冥想+的",a,Lemma
w229248,w229248,"奖励计划",n,Lemma
w216931,w216931,"挤出",v,Lemma
w250421,w250421,"地方税",n,Lemma
w261904,w261904,"川木瓜",n,Lemma
w193324,w193324,"有风险",a,Lemma
w189591,w189591,"壳菜蛤科",n,Lemma
w193848,w193848,"侧褶蜥",n,Lemma
w240820,w240820,"胜利纪念品",n,Lemma
w263013,w263013,"名义主义",a,Lemma
w261686,w261686,"神谕",a,Lemma
w236420,w236420,"往上飞舞",v,Lemma
w192991,w192991,"么",v,Lemma
w203363,w203363,"过敏性休克",n,Lemma
w248245,w248245,"演出",a,Lemma
w253615,w253615,"阶层形成",n,Lemma
w262055,w262055,"日本贴梗海棠",n,Lemma
w263044,w263044,"不活跃",a,Lemma
w262386,w262386,"语形学+的",a,Lemma
w205724,w205724,"燃耗",n,Lemma
w260804,w260804,"非纳粹化",n,Lemma
w220385,w220385,"叶状枝",n,Lemma
w201531,w201531,"屈体倒悬垂",n,Lemma
w213869,w213869,"北方",a,Lemma
w259053,w259053,"药物",n,Lemma
w242188,w242188,"招贴",n,Lemma
w211599,w211599,"满脑子淫邪念头的",a,Lemma
w259742,w259742,"吃饱喝足",a,Lemma
w211396,w211396,"运动失调",a,Lemma
w225623,w225623,"套汇",v,Lemma
w252614,w252614,"杂乱",r,Lemma
w209052,w209052,"反折",n,Lemma
w211951,w211951,"大团囊菌",n,Lemma
w245661,w245661,"具透明点+的",a,Lemma
w202733,w202733,"循路而行",n,Lemma
w245288,w245288,"超现实主义+的",a,Lemma
w194753,w194753,"副的",a,Lemma
w237365,w237365,"克列特文明",a,Lemma
w223977,w223977,"音调整齐+的",a,Lemma
w214933,w214933,"海龟",a,Lemma
w220201,w220201,"图腾+的",a,Lemma
w258951,w258951,"侧丝",n,Lemma
w227800,w227800,"枕骨+的",a,Lemma
w239707,w239707,"水茄",n,Lemma
w189461,w189461,"单极+的",a,Lemma
w255754,w255754,"第四十一+的",a,Lemma
w188310,w188310,"第一",a,Lemma
w216662,w216662,"精神上再生+的",a,Lemma
w263732,w263732,"小型狗",n,Lemma
w250083,w250083,"奔泻",v,Lemma
w252147,w252147,"追上并超过",v,Lemma
w192976,w192976,"台湾人",a,Lemma
w237917,w237917,"锯齿状+的",a,Lemma
w222199,w222199,"绅士般地",a,Lemma
w262291,w262291,"半球",n,Lemma
w195756,w195756,"手推车",n,Lemma
w231002,w231002,"欧洲风尚",a,Lemma
w234292,w234292,"狭隘+地",r,Lemma
w219957,w219957,"发生器",n,Lemma
w238322,w238322,"运",v,Lemma
w192804,w192804,"引退",v,Lemma
w226552,w226552,"停泊费",n,Lemma
w224515,w224515,"热望",r,Lemma
w247744,w247744,"无家可归",n,Lemma
w232304,w232304,"一百七十五",a,Lemma
w198405,w198405,"泪水",n,Lemma
w205124,w205124,"不好+的",a,Lemma
w260950,w260950,"橡皮擦",n,Lemma
w227981,w227981,"白细胞减少症",n,Lemma
w204671,w204671,"方式",n,Lemma
w208815,w208815,"丧失",a,Lemma
w227629,w227629,"新闻人员",n,Lemma
w206675,w206675,"溶剂离解作用",n,Lemma
w221696,w221696,"欣赏",v,Lemma
w243316,w243316,"羊角芹",n,Lemma
w249083,w249083,"省小钱吃大亏",a,Lemma
w196579,w196579,"可耕",a,Lemma
w248253,w248253,"兵器制造者",n,Lemma
w228565,w228565,"随便",a,Lemma
w246071,w246071,"截圆锯",n,Lemma
w264311,w264311,"不摆动+的",a,Lemma
w264553,w264553,"真实性可疑+的",a,Lemma
w243237,w243237,"使扎根",v,Lemma
w191325,w191325,"取出储蓄",n,Lemma
w243612,w243612,"脑回+的",a,Lemma
w237313,w237313,"无足动物",a,Lemma
w207043,w207043,"极端残暴+的",a,Lemma
w238424,w238424,"巴伐利亚+的",a,Lemma
w201042,w201042,"意志",n,Lemma
w212940,w212940,"独特的",a,Lemma
w260991,w260991,"烘托",v,Lemma
w238243,w238243,"采掘",n,Lemma
w238346,w238346,"安全系数",n,Lemma
w194086,w194086,"四点的牌",n,Lemma
w262560,w262560,"商业+的",a,Lemma
w243035,w243035,"金属制栓",n,Lemma
w197049,w197049,"天真",r,Lemma
w202832,w202832,"附属建筑物",n,Lemma
w189318,w189318,"批判",a,Lemma
w249956,w249956,"排气管",n,Lemma
